No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|1er lot|Nombre de lots|Code type local|Type local|Surface reelle bati|Nombre pieces principales|Year
1|20/07/2021|Vente|1200000,00|180.0|CHE|0865|DE L ECHELLE|13100.0|AIX EN PROVENCE|13|1||EA|447||0|3.0|Dépendance|0.0|0.0|2021
1|20/07/2021|Vente|1200000,00|||B478|VAL SAINT GEORGES|13100.0|AIX EN PROVENCE|13|1||EA|449||0|||||2021
1|20/07/2021|Vente en l'état futur d'achèvement|437000,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|80.0|1|||||2021
1|20/07/2021|Vente en l'état futur d'achèvement|437000,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|60.0|1|||||2021
1|20/07/2021|Vente en l'état futur d'achèvement|437000,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|40.0|1|||||2021
1|20/07/2021|Vente en l'état futur d'achèvement|437000,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|39.0|1|||||2021
1|04/08/2021|Vente|333800,00|2.0|AV|1218|GEORGES BRASSENS|13100.0|AIX EN PROVENCE|13|1||DR|220|236.0|1|3.0|Dépendance|0.0|0.0|2021
1|04/08/2021|Vente|333800,00|2.0|AV|1218|GEORGES BRASSENS|13100.0|AIX EN PROVENCE|13|1||DR|220|269.0|1|2.0|Appartement|81.0|4.0|2021
1|03/08/2021|Vente|136090,00|25.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|17|190.0|1|2.0|Appartement|31.0|1.0|2021
1|05/08/2021|Vente|455000,00|5.0|AV|0771|DE CRAPONNE|13100.0|AIX EN PROVENCE|13|1||BX|47|359.0|2|3.0|Dépendance|0.0|0.0|2021
1|05/08/2021|Vente|455000,00|5.0|AV|0771|DE CRAPONNE|13100.0|AIX EN PROVENCE|13|1||BX|47|359.0|2|2.0|Appartement|79.0|3.0|2021
1|23/07/2021|Vente|533000,00|17.0|RUE|0990|FABROT|13100.0|AIX EN PROVENCE|13|1||AE|299|3.0|1|2.0|Appartement|101.0|6.0|2021
1|05/08/2021|Vente|300540,00|17.0|RUE|0310|DES BERNARDINES|13100.0|AIX EN PROVENCE|13|1||AM|125|15.0|2|3.0|Dépendance|0.0|0.0|2021
1|05/08/2021|Vente|300540,00|17.0|RUE|0310|DES BERNARDINES|13100.0|AIX EN PROVENCE|13|1||AM|125|15.0|2|2.0|Appartement|52.0|2.0|2021
1|02/07/2021|Vente|236759,34|41.0|AV|1505|JULES ISAAC|13100.0|AIX EN PROVENCE|13|1||DB|140|1.0|1|2.0|Appartement|44.0|2.0|2021
1|02/07/2021|Vente|236759,34|41.0|AV|1505|JULES ISAAC|13100.0|AIX EN PROVENCE|13|1||DB|140|24.0|1|3.0|Dépendance|0.0|0.0|2021
1|02/07/2021|Vente|236759,34|41.0|AV|1505|JULES ISAAC|13100.0|AIX EN PROVENCE|13|1||DB|140|10.0|1|3.0|Dépendance|0.0|0.0|2021
1|23/07/2021|Vente|160000,00|4.0|RUE|3030|VAN LOO|13100.0|AIX EN PROVENCE|13|1||AP|43|1.0|3|4.0|Local industriel. commercial ou assimilé|34.0|0.0|2021
1|20/07/2021|Vente|354700,00|12.0|CHE|0238|DE BEAUREGARD|13100.0|AIX EN PROVENCE|13|1||BD|102|20.0|2|2.0|Appartement|94.0|6.0|2021
1|20/07/2021|Vente|354700,00|12.0|CHE|0238|DE BEAUREGARD|13100.0|AIX EN PROVENCE|13|1||BD|102|20.0|2|3.0|Dépendance|0.0|0.0|2021
1|20/07/2021|Vente|354700,00|12.0|CHE|0238|DE BEAUREGARD|13100.0|AIX EN PROVENCE|13|1||BD|102|20.0|2|3.0|Dépendance|0.0|0.0|2021
1|20/07/2021|Vente|354700,00|12.0|CHE|0238|DE BEAUREGARD|13100.0|AIX EN PROVENCE|13|1||BD|102|20.0|2|3.0|Dépendance|0.0|0.0|2021
1|21/07/2021|Vente|1500000,00|14.0|TRA|0711|DE LA CORTESINE|13100.0|AIX EN PROVENCE|13|1||BE|111||0|1.0|Maison|189.0|6.0|2021
1|21/07/2021|Vente|100000,00|5.0|RUE|0330|DU BON PASTEUR|13100.0|AIX EN PROVENCE|13|1||AS|271|10.0|1|2.0|Appartement|22.0|1.0|2021
1|23/07/2021|Vente|136000,00|31.0|RUE|0370|BOULEGON|13100.0|AIX EN PROVENCE|13|1||AC|4|10.0|1|2.0|Appartement|18.0|1.0|2021
1|20/07/2021|Vente|1033400,00|17.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|7||0|3.0|Dépendance|0.0|0.0|2021
1|20/07/2021|Vente|1033400,00|17.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|7||0|1.0|Maison|97.0|3.0|2021
1|20/07/2021|Vente|1033400,00|17.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|7||0|3.0|Dépendance|0.0|0.0|2021
1|20/07/2021|Vente|1033400,00|21.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|66|12.0|1|3.0|Dépendance|0.0|0.0|2021
1|20/07/2021|Vente|1033400,00|21.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|66|13.0|1|3.0|Dépendance|0.0|0.0|2021
1|20/07/2021|Vente|1033400,00|15.0|TSSE|0802|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|70||0|||||2021
1|29/07/2021|Vente|25000000,00|2.0|RUE|0833|DU DOCT FERNAND AURIENTIS|13100.0|AIX EN PROVENCE|13|1||BA|94||0|||||2021
1|23/07/2021|Vente|300580,00|11.0|AV|1432|JEAN MOULIN|13100.0|AIX EN PROVENCE|13|1||BA|16|162.0|1|3.0|Dépendance|0.0|0.0|2021
1|23/07/2021|Vente|300580,00|1.0|AV|0815|DARIUS MILHAUD|13100.0|AIX EN PROVENCE|13|1||BA|16|10.0|2|2.0|Appartement|61.0|4.0|2021
1|23/07/2021|Vente|300580,00|1.0|AV|0815|DARIUS MILHAUD|13100.0|AIX EN PROVENCE|13|1||BA|16|10.0|2|3.0|Dépendance|0.0|0.0|2021
1|23/07/2021|Vente|210000,00|70.0|RUE|0852|EDMOND HALLEY MILLES|13100.0|AIX EN PROVENCE|13|1||KV|110|162.0|1|3.0|Dépendance|0.0|0.0|2021
1|23/07/2021|Vente|210000,00|70.0|RUE|0852|EDMOND HALLEY MILLES|13100.0|AIX EN PROVENCE|13|1||KV|110|126.0|1|3.0|Dépendance|0.0|0.0|2021
1|23/07/2021|Vente|210000,00|70.0|RUE|0852|EDMOND HALLEY MILLES|13100.0|AIX EN PROVENCE|13|1||KV|110|115.0|1|2.0|Appartement|43.0|2.0|2021
1|30/07/2021|Vente|338450,00|115.0|RUE|1386|ISAAC NEWTON|13100.0|AIX EN PROVENCE|13|1||KC|344|23.0|1|3.0|Dépendance|0.0|0.0|2021
1|30/07/2021|Vente|338450,00|115.0|RUE|1386|ISAAC NEWTON|13100.0|AIX EN PROVENCE|13|1||KC|344|105.0|1|2.0|Appartement|82.0|4.0|2021
1|29/07/2021|Vente|140000,00|45.0|AV|1376|HENRI MALACRIDA|13100.0|AIX EN PROVENCE|13|1||EK|116|173.0|1|2.0|Appartement|30.0|1.0|2021
1|05/08/2021|Vente|170000,00|9001.0|RES|A184|PARC BEAUREGARD|13100.0|AIX EN PROVENCE|13|1||BD|2|417.0|2|2.0|Appartement|67.0|4.0|2021
1|05/08/2021|Vente|170000,00|9001.0|RES|A184|PARC BEAUREGARD|13100.0|AIX EN PROVENCE|13|1||BD|2|417.0|2|3.0|Dépendance|0.0|0.0|2021
1|30/07/2021|Vente|150000,00|9.0|RUE|2200|PAUL BERT|13100.0|AIX EN PROVENCE|13|1||AC|277|7.0|1|2.0|Appartement|21.0|1.0|2021
1|23/07/2021|Vente|306000,00|23.0|RUE|0370|BOULEGON|13100.0|AIX EN PROVENCE|13|1||AC|20|20.0|1|2.0|Appartement|110.0|4.0|2021
1|23/07/2021|Vente|81800,00|615.0|AV|3240|WOLFGANG AMADEUS MOZART|13100.0|AIX EN PROVENCE|13|1||AN|61|61.0|1|2.0|Appartement|19.0|1.0|2021
1|23/07/2021|Vente|81800,00|9001.0|AV|1475|JOSEPH VILLEVIEILLE|13100.0|AIX EN PROVENCE|13|1||AN|61|221.0|1|3.0|Dépendance|0.0|0.0|2021
1|27/07/2021|Vente|476300,00|42.0|TRA|0209|BARET|13100.0|AIX EN PROVENCE|13|1||BE|335||0|||||2021
1|27/07/2021|Vente|476300,00|42.0|TRA|0209|BARET|13100.0|AIX EN PROVENCE|13|1||BE|353||0|||||2021
1|26/07/2021|Vente en l'état futur d'achèvement|585500,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|83.0|1|||||2021
1|26/07/2021|Vente en l'état futur d'achèvement|585500,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|53.0|1|||||2021
1|26/07/2021|Vente en l'état futur d'achèvement|585500,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|38.0|1|||||2021
1|26/07/2021|Vente en l'état futur d'achèvement|585500,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|37.0|1|||||2021
1|26/07/2021|Vente en l'état futur d'achèvement|585500,00|||B444|SAVORNIN|13100.0|AIX EN PROVENCE|13|1||BC|122|36.0|1|||||2021
1|29/07/2021|Vente|196400,00|24.0|RUE|0580|CELONY|13100.0|AIX EN PROVENCE|13|1||AR|41|8.0|1|3.0|Dépendance|0.0|0.0|2021
1|29/07/2021|Vente|196400,00|24.0|RUE|0580|CELONY|13100.0|AIX EN PROVENCE|13|1||AR|41|11.0|1|2.0|Appartement|35.0|1.0|2021
1|18/08/2021|Vente|104000,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|556.0|1|3.0|Dépendance|0.0|0.0|2021
1|18/08/2021|Vente|104000,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|176.0|1|2.0|Appartement|25.0|1.0|2021
1|18/08/2021|Vente|104000,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|111.0|1|3.0|Dépendance|0.0|0.0|2021
1|28/07/2021|Vente|200000,00|25.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|17|79.0|1|2.0|Appartement|31.0|1.0|2021
1|28/07/2021|Vente|200000,00|25.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|17|80.0|1|2.0|Appartement|31.0|1.0|2021
1|26/07/2021|Vente|235000,00|9001.0|RES|A300|LE PASTORAL|13100.0|AIX EN PROVENCE|13|1||BO|95|25.0|2|2.0|Appartement|61.0|3.0|2021
1|26/07/2021|Vente|235000,00|9001.0|RES|A300|LE PASTORAL|13100.0|AIX EN PROVENCE|13|1||BO|95|25.0|2|3.0|Dépendance|0.0|0.0|2021
1|03/08/2021|Vente|1905000,00|35.0|AV|3121|DE LA VIOLETTE|13100.0|AIX EN PROVENCE|13|1||AW|119||0|3.0|Dépendance|0.0|0.0|2021
1|03/08/2021|Vente|1905000,00|35.0|AV|3121|DE LA VIOLETTE|13100.0|AIX EN PROVENCE|13|1||AW|119||0|1.0|Maison|27.0|1.0|2021
1|03/08/2021|Vente|1905000,00|35.0|AV|3121|DE LA VIOLETTE|13100.0|AIX EN PROVENCE|13|1||AW|119||0|1.0|Maison|200.0|6.0|2021
1|03/08/2021|Vente|1905000,00|35.0|AV|3121|DE LA VIOLETTE|13100.0|AIX EN PROVENCE|13|1||AW|119||0|3.0|Dépendance|0.0|0.0|2021
1|28/07/2021|Vente|91000,00|27.0|RUE|1047|FERMEE|13100.0|AIX EN PROVENCE|13|1||AM|50|18.0|1|2.0|Appartement|19.0|1.0|2021
1|09/08/2021|Vente|119090,00|30.0|BD|2610|DE LA REPUBLIQUE|13100.0|AIX EN PROVENCE|13|1||AO|36|34.0|1|2.0|Appartement|22.0|1.0|2021
1|09/08/2021|Vente|119090,00|30.0|BD|2610|DE LA REPUBLIQUE|13100.0|AIX EN PROVENCE|13|1||AO|36|34.0|1|3.0|Dépendance|0.0|0.0|2021
1|28/07/2021|Vente|689900,00|14.0|RUE|1330|DES GUERRIERS|13100.0|AIX EN PROVENCE|13|1||AS|275||0|1.0|Maison|117.0|4.0|2021
2|29/06/2021|Vente|1250000,00|||B035|RIPPERT DU PRIGNON|13100.0|SAINT-MARC-JAUMEGARDE|13|95||AL|380||0|||||2021
2|29/06/2021|Vente|1250000,00|||B035|RIPPERT DU PRIGNON|13100.0|SAINT-MARC-JAUMEGARDE|13|95||AL|381||0|||||2021
2|29/06/2021|Vente|1250000,00|||B035|RIPPERT DU PRIGNON|13100.0|SAINT-MARC-JAUMEGARDE|13|95||AL|382||0|||||2021
2|29/06/2021|Vente|1250000,00|||B035|RIPPERT DU PRIGNON|13100.0|SAINT-MARC-JAUMEGARDE|13|95||AL|384||0|||||2021
1|17/08/2021|Vente|297500,00|360.0|AV|0716|NICOLAS COPERNIC|13100.0|AIX EN PROVENCE|13|1||KV|107|7.0|1|3.0|Dépendance|0.0|0.0|2021
1|17/08/2021|Vente|297500,00|360.0|AV|0716|NICOLAS COPERNIC|13100.0|AIX EN PROVENCE|13|1||KV|107|148.0|1|2.0|Appartement|66.0|3.0|2021
1|17/08/2021|Vente|297500,00|360.0|AV|0716|NICOLAS COPERNIC|13100.0|AIX EN PROVENCE|13|1||KV|107|97.0|1|3.0|Dépendance|0.0|0.0|2021
1|02/08/2021|Vente|441100,00|9001.0|RES|A281|VALBONNETTE|13100.0|AIX EN PROVENCE|13|1||BO|20|459.0|1|3.0|Dépendance|0.0|0.0|2021
1|02/08/2021|Vente|441100,00|9001.0|RES|A281|VALBONNETTE|13100.0|AIX EN PROVENCE|13|1||BO|20|571.0|1|3.0|Dépendance|0.0|0.0|2021
1|02/08/2021|Vente|441100,00|9001.0|RES|A281|VALBONNETTE|13100.0|AIX EN PROVENCE|13|1||BO|20|728.0|2|2.0|Appartement|78.0|3.0|2021
1|02/08/2021|Vente|441100,00|9001.0|RES|A281|VALBONNETTE|13100.0|AIX EN PROVENCE|13|1||BO|20|728.0|2|3.0|Dépendance|0.0|0.0|2021
1|02/08/2021|Vente|441100,00|9001.0|RES|A281|VALBONNETTE|13100.0|AIX EN PROVENCE|13|1||BO|20|728.0|2|3.0|Dépendance|0.0|0.0|2021
1|30/07/2021|Vente|249250,00|7.0|RUE|0690|CLOVIS HUGUES|13100.0|AIX EN PROVENCE|13|1||AH|147|6.0|1|2.0|Appartement|25.0|1.0|2021
1|30/07/2021|Vente|249250,00|7.0|RUE|0690|CLOVIS HUGUES|13100.0|AIX EN PROVENCE|13|1||AH|147|6.0|1|2.0|Appartement|38.0|1.0|2021
1|02/08/2021|Vente|675000,00|10.0|CRS|2870|SEXTIUS|13100.0|AIX EN PROVENCE|13|1||AP|217|4.0|1|2.0|Appartement|127.0|3.0|2021
1|03/08/2021|Vente|100000,00|9001.0|RES|A437|LES JARDINS D ARCADIE|13100.0|AIX EN PROVENCE|13|1||BN|102|174.0|1|3.0|Dépendance|0.0|0.0|2021
1|03/08/2021|Vente|100000,00|9001.0|RES|A437|LES JARDINS D ARCADIE|13100.0|AIX EN PROVENCE|13|1||BN|102|46.0|1|2.0|Appartement|32.0|1.0|2021
1|03/08/2021|Vente|100000,00|9001.0|RES|A437|LES JARDINS D ARCADIE|13100.0|AIX EN PROVENCE|13|1||BN|102|294.0|1|3.0|Dépendance|0.0|0.0|2021
2|03/08/2021|Vente|265000,00|9001.0|RES|A437|LES JARDINS D ARCADIE|13100.0|AIX EN PROVENCE|13|1||BN|102|202.0|1|3.0|Dépendance|0.0|0.0|2021
2|03/08/2021|Vente|265000,00|9001.0|RES|A437|LES JARDINS D ARCADIE|13100.0|AIX EN PROVENCE|13|1||BN|102|223.0|1|3.0|Dépendance|0.0|0.0|2021
2|03/08/2021|Vente|265000,00|9001.0|RES|A437|LES JARDINS D ARCADIE|13100.0|AIX EN PROVENCE|13|1||BN|102|99.0|1|2.0|Appartement|51.0|2.0|2021
1|29/07/2021|Vente|615450,00|9001.0|RES|A185|LE PARC CEZANNE|13100.0|AIX EN PROVENCE|13|1||BI|41|21.0|1|3.0|Dépendance|0.0|0.0|2021
1|29/07/2021|Vente|615450,00|9001.0|RES|A185|LE PARC CEZANNE|13100.0|AIX EN PROVENCE|13|1||BI|41|33.0|2|3.0|Dépendance|0.0|0.0|2021
1|29/07/2021|Vente|615450,00|9001.0|RES|A185|LE PARC CEZANNE|13100.0|AIX EN PROVENCE|13|1||BI|41|33.0|2|2.0|Appartement|118.0|5.0|2021
1|29/07/2021|Vente|297750,00|6.0|RUE|2200|PAUL BERT|13100.0|AIX EN PROVENCE|13|1||AT|188|3.0|2|2.0|Appartement|50.0|2.0|2021
1|29/07/2021|Vente|150000,00|9001.0|RES|A302|LES ASPHODELES|13100.0|AIX EN PROVENCE|13|1||BP|145|255.0|1|3.0|Dépendance|0.0|0.0|2021
1|29/07/2021|Vente|150000,00|9001.0|RES|A302|LES ASPHODELES|13100.0|AIX EN PROVENCE|13|1||BP|145|146.0|2|2.0|Appartement|28.0|1.0|2021
1|29/07/2021|Vente|150000,00|9001.0|RES|A302|LES ASPHODELES|13100.0|AIX EN PROVENCE|13|1||BP|145|146.0|2|3.0|Dépendance|0.0|0.0|2021
1|27/07/2021|Vente|500000,00|496.0|CHE|2693|DE LA ROSE|13100.0|AIX EN PROVENCE|13|1||OP|739||0|1.0|Maison|184.0|5.0|2021
1|05/08/2021|Vente|270000,00|300.0|AV|0142|AUGUSTIN FRESNEL|13100.0|AIX EN PROVENCE|13|1||KS|36|472.0|1|2.0|Appartement|58.0|3.0|2021
1|05/08/2021|Vente|270000,00|270.0|AV|0142|AUGUSTIN FRESNEL|13100.0|AIX EN PROVENCE|13|1||KS|36|604.0|1|3.0|Dépendance|0.0|0.0|2021
1|05/08/2021|Vente|240000,00|43.0|AV|2850|SAINTE VICTOIRE|13100.0|AIX EN PROVENCE|13|1||BA|14|209.0|1|3.0|Dépendance|0.0|0.0|2021
1|05/08/2021|Vente|240000,00|3.0|AV|1450|JEAN PEYTRAL|13100.0|AIX EN PROVENCE|13|1||BA|14|130.0|2|2.0|Appartement|67.0|4.0|2021
1|05/08/2021|Vente|240000,00|3.0|AV|1450|JEAN PEYTRAL|13100.0|AIX EN PROVENCE|13|1||BA|14|130.0|2|3.0|Dépendance|0.0|0.0|2021
1|29/07/2021|Vente|180000,00|2.0|AV|0815|DARIUS MILHAUD|13100.0|AIX EN PROVENCE|13|1||BA|13|29.0|3|2.0|Appartement|25.0|1.0|2021
1|30/07/2021|Vente|350510,00|14.0|AV|3057|DU VAL SAINT ANDRE|13100.0|AIX EN PROVENCE|13|1||BO|220|1.0|2|2.0|Appartement|60.0|3.0|2021
1|05/08/2021|Vente|161000,00|120.0|RUE|3073|DU VALLON DE MION|13100.0|AIX EN PROVENCE|13|1||KV|150|223.0|1|2.0|Appartement|32.0|2.0|2021
1|05/08/2021|Vente|161000,00|120.0|RUE|3073|DU VALLON DE MION|13100.0|AIX EN PROVENCE|13|1||KV|150|20.0|1|3.0|Dépendance|0.0|0.0|2021
1|30/07/2021|Vente|435000,00|25.0|RUE|2490|PORTALIS|13100.0|AIX EN PROVENCE|13|1||AD|35|20.0|3|3.0|Dépendance|0.0|0.0|2021
1|30/07/2021|Vente|435000,00|25.0|RUE|2490|PORTALIS|13100.0|AIX EN PROVENCE|13|1||AD|35|20.0|3|2.0|Appartement|58.0|3.0|2021
1|23/08/2021|Vente|157000,00|22.0|PL|0529|DES CARDEURS|13100.0|AIX EN PROVENCE|13|1||AS|124|9.0|1|2.0|Appartement|30.0|1.0|2021
1|29/07/2021|Vente|301621,00|140.0|AV|0716|NICOLAS COPERNIC|13100.0|AIX EN PROVENCE|13|1||KV|106|321.0|1|3.0|Dépendance|0.0|0.0|2021
1|29/07/2021|Vente|301621,00|140.0|AV|0716|NICOLAS COPERNIC|13100.0|AIX EN PROVENCE|13|1||KV|106|201.0|1|2.0|Appartement|60.0|3.0|2021
1|29/07/2021|Vente|301621,00|140.0|AV|0716|NICOLAS COPERNIC|13100.0|AIX EN PROVENCE|13|1||KV|106|227.0|1|3.0|Dépendance|0.0|0.0|2021
1|29/07/2021|Vente|301621,00|140.0|AV|0716|NICOLAS COPERNIC|13100.0|AIX EN PROVENCE|13|1||KV|106|322.0|1|3.0|Dépendance|0.0|0.0|2021
2|30/07/2021|Vente|260700,00|304.0|CHE|0097|DES ARCADES|13100.0|AIX EN PROVENCE|13|1||OR|226|3.0|1|3.0|Dépendance|0.0|0.0|2021
2|30/07/2021|Vente|260700,00|304.0|CHE|0097|DES ARCADES|13100.0|AIX EN PROVENCE|13|1||OR|226|6.0|1|2.0|Appartement|73.0|4.0|2021
2|30/07/2021|Vente|260700,00|||B320|PELCOURT|13100.0|AIX EN PROVENCE|13|1||OR|335||0|||||2021
1|02/07/2021|Vente|339980,00|20.0|RUE|0990|FABROT|13100.0|AIX EN PROVENCE|13|1||AE|308|5.0|1|2.0|Appartement|25.0|1.0|2021
1|02/07/2021|Vente|339980,00|20.0|RUE|0990|FABROT|13100.0|AIX EN PROVENCE|13|1||AE|308|5.0|1|2.0|Appartement|25.0|1.0|2021
1|30/07/2021|Vente|2740500,00|57.0|RUE|0950|ESPARIAT|13100.0|AIX EN PROVENCE|13|1||AB|242||0|4.0|Local industriel. commercial ou assimilé|25.0|0.0|2021
1|30/07/2021|Vente|2740500,00|57.0|RUE|0950|ESPARIAT|13100.0|AIX EN PROVENCE|13|1||AB|242||0|4.0|Local industriel. commercial ou assimilé|50.0|0.0|2021
1|30/07/2021|Vente|2740500,00|57.0|RUE|0950|ESPARIAT|13100.0|AIX EN PROVENCE|13|1||AB|242||0|2.0|Appartement|48.0|3.0|2021
1|30/07/2021|Vente|2740500,00|57.0|RUE|0950|ESPARIAT|13100.0|AIX EN PROVENCE|13|1||AB|242||0|2.0|Appartement|48.0|2.0|2021
1|30/07/2021|Vente|2740500,00|57.0|RUE|0950|ESPARIAT|13100.0|AIX EN PROVENCE|13|1||AB|242||0|2.0|Appartement|48.0|3.0|2021
1|30/07/2021|Vente|2740500,00|57.0|RUE|0950|ESPARIAT|13100.0|AIX EN PROVENCE|13|1||AB|242||0|2.0|Appartement|48.0|2.0|2021
1|20/08/2021|Vente|155000,00|29.0|RUE|1010|FELIBRE GAUT|13100.0|AIX EN PROVENCE|13|1||AB|31|15.0|1|2.0|Appartement|35.0|1.0|2021
1|19/08/2021|Vente|340000,00|9097.0|IMP|1170|GALLET CANTANT|13100.0|AIX EN PROVENCE|13|1||AZ|197||0|1.0|Maison|190.0|8.0|2021
1|19/08/2021|Vente|340000,00|9097.0|IMP|1170|GALLET CANTANT|13100.0|AIX EN PROVENCE|13|1||AZ|197||0|3.0|Dépendance|0.0|0.0|2021
1|06/08/2021|Vente|147000,00|6.0|RUE|2310|PEYRESC|13100.0|AIX EN PROVENCE|13|1||AC|106|7.0|1|2.0|Appartement|22.0|1.0|2021
1|09/08/2021|Vente|120840,00|34.0|AV|3090|VICTOR HUGO|13100.0|AIX EN PROVENCE|13|1||AL|25|35.0|1|2.0|Appartement|17.0|1.0|2021
1|06/08/2021|Vente|600000,00|9001.0|RES|A246|SAINTE MADELEINE|13100.0|AIX EN PROVENCE|13|1||BY|59|33.0|2|3.0|Dépendance|0.0|0.0|2021
1|06/08/2021|Vente|600000,00|9001.0|RES|A246|SAINTE MADELEINE|13100.0|AIX EN PROVENCE|13|1||BY|59|83.0|1|3.0|Dépendance|0.0|0.0|2021
1|06/08/2021|Vente|600000,00|9001.0|RES|A246|SAINTE MADELEINE|13100.0|AIX EN PROVENCE|13|1||BY|59|70.0|1|3.0|Dépendance|0.0|0.0|2021
1|06/08/2021|Vente|600000,00|9001.0|RES|A246|SAINTE MADELEINE|13100.0|AIX EN PROVENCE|13|1||BY|59|33.0|2|2.0|Appartement|114.0|5.0|2021
1|19/08/2021|Vente|215290,00|35.0|RUE|1010|FELIBRE GAUT|13100.0|AIX EN PROVENCE|13|1||AB|61|13.0|1|2.0|Appartement|45.0|2.0|2021
1|06/08/2021|Vente|192000,00|9001.0|RES|A059|LES PINS DE L ARC|13100.0|LE THOLONET|13|109||A|480|59.0|2|2.0|Appartement|49.0|3.0|2021
1|06/08/2021|Vente|192000,00|9001.0|RES|A059|LES PINS DE L ARC|13100.0|LE THOLONET|13|109||A|480|59.0|2|3.0|Dépendance|0.0|0.0|2021
1|06/08/2021|Vente|192000,00|9001.0|RES|A059|LES PINS DE L ARC|13100.0|LE THOLONET|13|109||A|480|134.0|1|3.0|Dépendance|0.0|0.0|2021
1|13/08/2021|Vente en l'état futur d'achèvement|395000,00|||B386|RAVANASSE|13100.0|AIX EN PROVENCE|13|1||LY|522|220.0|1|||||2021
1|13/08/2021|Vente en l'état futur d'achèvement|395000,00|||B386|RAVANASSE|13100.0|AIX EN PROVENCE|13|1||LY|522|13.0|1|||||2021
1|29/06/2021|Vente|310000,00|9001.0|RES|A016|LE BEL ORMEAU|13100.0|AIX EN PROVENCE|13|1||BS|5|559.0|1|2.0|Appartement|74.0|4.0|2021
1|29/06/2021|Vente|310000,00|9001.0|RES|A016|LE BEL ORMEAU|13100.0|AIX EN PROVENCE|13|1||BS|5|5.0|1|3.0|Dépendance|0.0|0.0|2021
1|29/06/2021|Vente|310000,00|9001.0|RES|A016|LE BEL ORMEAU|13100.0|AIX EN PROVENCE|13|1||BS|5|559.0|1|3.0|Dépendance|0.0|0.0|2021
1|25/08/2021|Vente|170000,00|9001.0|RES|A584|SAINT BENOIT 2|13100.0|AIX EN PROVENCE|13|1||BR|21|419.0|2|2.0|Appartement|53.0|3.0|2021
1|25/08/2021|Vente|170000,00|9001.0|RES|A584|SAINT BENOIT 2|13100.0|AIX EN PROVENCE|13|1||BR|21|419.0|2|3.0|Dépendance|0.0|0.0|2021
1|02/08/2021|Vente|290000,00|1.0|RUE|1458|DE JERUSALEM|13100.0|AIX EN PROVENCE|13|1||AN|43|2.0|2|2.0|Appartement|80.0|4.0|2021
1|02/08/2021|Vente|290000,00|1.0|RUE|1458|DE JERUSALEM|13100.0|AIX EN PROVENCE|13|1||AN|43|2.0|2|3.0|Dépendance|0.0|0.0|2021
1|02/08/2021|Vente|328000,00|38.0|RUE|1380|IRMA MOREAU|13100.0|AIX EN PROVENCE|13|1||CN|13||0|4.0|Local industriel. commercial ou assimilé|514.0|0.0|2021
1|02/08/2021|Vente|328000,00|38.0|RUE|1380|IRMA MOREAU|13100.0|AIX EN PROVENCE|13|1||CN|85||0|||||2021
1|06/08/2021|Vente|232000,00|9078.0|RES|A387|LE CHOPIN|13100.0|AIX EN PROVENCE|13|1||BC|136|113.0|2|3.0|Dépendance|0.0|0.0|2021
1|06/08/2021|Vente|232000,00|9078.0|RES|A387|LE CHOPIN|13100.0|AIX EN PROVENCE|13|1||BC|136|113.0|2|2.0|Appartement|49.0|2.0|2021
1|06/08/2021|Vente|232000,00|9078.0|RES|A387|LE CHOPIN|13100.0|AIX EN PROVENCE|13|1||BC|136|113.0|2|3.0|Dépendance|0.0|0.0|2021
1|06/08/2021|Vente|232000,00|9078.0|RES|A387|LE CHOPIN|13100.0|AIX EN PROVENCE|13|1||BC|136|147.0|1|3.0|Dépendance|0.0|0.0|2021
